TOT_REG_CD,ADM_NM,ADM_CD,버스정류장,버스승하차,지하철(1km,지하철 거리점수,승하차평균,구별총생활,구별총생_1,사고수n,차선수,평균속도,표준편차,혼잡수치
1103057020203 ,원효로2동,1103057,6,526,1,150,0,115493,3725.580645,,,,,
1103058010001 ,효창동,1103058,3,582,3,150,0,233492,7532,,,,,
1103058010002 ,효창동,1103058,5,714,5,150,0,410709,13248.67742,2,,,,
1103058020001 ,효창동,1103058,12,458,5,350,20213,585378,18883.16129,1,,,,
1103058030002 ,효창동,1103058,4,318,2,600,20213,203120,6552.258065,,,,,
1103058030001 ,효창동,1103058,3,538,4,650,20213,429549,13856.41935,,,,,
1103058030008 ,효창동,1103058,1,516,3,600,20213,105542,3404.580645,,,,,
1103058030007 ,효창동,1103058,8,735,3,750,20213,342869,11060.29032,1,3,26.01944444,3.910140233,1947.990008
1103058030006 ,효창동,1103058,3,360,3,500,20213,98717,3184.419355,,,,,
1103058030005 ,효창동,1103058,11,287,3,600,20213,583353,18817.83871,,3,33.724125,2.647059735,1547.643062
1103058030004 ,효창동,1103058,3,293,2,500,20213,194461,6272.935484,,,,,
1103058030003 ,효창동,1103058,10,745,4,800,20213,1048952,33837.16129,,2,18.66465278,3.472981464,2508.125847
1103058030202 ,효창동,1103058,10,305,3,550,20213,191141,6165.83871,,,,,
1103058030201 ,효창동,1103058,5,407,2,700,20213,346891,11190.03226,,,,,
1103058030701 ,효창동,1103058,5,342,3,550,20213,131131,4230.032258,,3,36.22340278,3.343722416,1417.776779
1103058040001 ,효창동,1103058,7,1069,5,750,20213,829100,26745.16129,1,,,,
1103058040002 ,효창동,1103058,1,499,3,650,20213,163013,5258.483871,,,,,
1103058040003 ,효창동,1103058,7,902,4,700,20213,842630,27181.6129,,2,21.45018056,3.873412352,2389.945912
1103058040004 ,효창동,1103058,0,0,3,600,20213,329112,10616.51613,,,,,
1103058040005 ,효창동,1103058,0,0,3,500,20213,434027,14000.87097,,,,,
1103059010001 ,용문동,1103059,15,501,3,750,20213,743056,23969.54839,5,2,17.39073611,4.443480095,2562.173554
1103059010003 ,용문동,1103059,11,365,4,750,20213,578188,18651.22581,5,1.6,20.51711389,4.074880242,2554.823966
1103059010002 ,용문동,1103059,1,768,3,450,20213,137956,4450.193548,,,,,
1103059010005 ,용문동,1103059,2,410,3,550,20213,158925,5126.612903,,,,,
1103059010004 ,용문동,1103059,2,110,4,450,20213,143344,4624,,1,25.20668056,3.521980463,2543.799583
1103059010007 ,용문동,1103059,10,239,3,600,20213,651910,21029.35484,4,,,,
1103059010006 ,용문동,1103059,5,239,3,550,20213,191197,6167.645161,,,,,
1103059010008 ,용문동,1103059,9,202,3,650,20213,208760,6734.193548,4,,,,
1103059010101 ,용문동,1103059,5,278,3,450,20213,185445,5982.096774,,,,,
1103059010103 ,용문동,1103059,10,310,3,550,20213,603854,19479.16129,,2,18.09264584,3.640065314,2532.394047
1103059010102 ,용문동,1103059,2,719,3,350,0,271499,8758.032258,,,,,
1103059010105 ,용문동,1103059,1,768,3,400,20213,173756,5605.032258,,,,,
1103059010104 ,용문동,1103059,2,719,3,250,0,224640,7246.451613,,,,,
1103059010107 ,용문동,1103059,1,768,3,350,0,220200,7103.225806,,,,,
1103059010106 ,용문동,1103059,4,240,3,450,20213,199913,6448.806452,,,,,
1103059010201 ,용문동,1103059,13,224,3,550,20213,309954,9998.516129,,,,,
1103059010202 ,용문동,1103059,10,272,3,450,20213,179292,5783.612903,,,,,
1103059020002 ,용문동,1103059,1,445,4,750,20213,157414,5077.870968,1,,,,
1103059020003 ,용문동,1103059,11,756,4,800,20213,362454,11692.06452,2,2,17.47841667,3.166286858,2558.453583
1103059020001 ,용문동,1103059,8,571,4,700,20213,576239,18588.35484,,2,17.17415278,4.979677265,2571.362406
1103059030001 ,용문동,1103059,9,419,3,600,20213,747608,24116.3871,,1.5,16.69898611,5.525052376,2713.345768
1103059030101 ,용문동,1103059,6,357,3,550,20213,271771,8766.806452,,1,19.60723611,5.165164143,2711.782917
1103063010001 ,이촌1동,1103063,1,1413,2,350,0,54359,1753.516129,,,,,
1103063010003 ,이촌1동,1103063,2,1681,2,750,28146,190570,6147.419355,6,,,,
1103063010002 ,이촌1동,1103063,4,1073,2,700,28146,1433582,46244.58065,9,2,21.55291667,3.146858816,2385.587188
1103063010101 ,이촌1동,1103063,1,1599,2,650,28146,238749,7701.580645,1,,,,
1103063010103 ,이촌1동,1103063,3,1526,1,700,28146,132515,4274.677419,7,2,21.55291667,3.146858816,2385.587188
1103063010102 ,이촌1동,1103063,0,0,3,550,28146,362371,11689.3871,1,,,,
1103063010105 ,이촌1동,1103063,2,516,2,850,28146,339574,10954,5,,,,
1103063010104 ,이촌1동,1103063,0,0,2,750,28146,163149,5262.870968,5,,,,
1103063010107 ,이촌1동,1103063,2,1681,2,700,28146,516441,16659.3871,5,2,21.55291667,3.146858816,2385.587188
1103063010106 ,이촌1동,1103063,3,1526,1,750,28146,185562,5985.870968,9,,,,
1103063010109 ,이촌1동,1103063,2,516,2,850,28146,113974,3676.580645,2,,,,
1103063010108 ,이촌1동,1103063,2,516,2,800,28146,219050,7066.129032,10,,,,
1103063010303 ,이촌1동,1103063,2,1215,2,400,4156,181295,5848.225806,,,,,
1103063010302 ,이촌1동,1103063,3,1201,2,300,0,257025,8291.129032,,,,,
1103063010301 ,이촌1동,1103063,2,1215,2,300,0,528262,17040.70968,,,,,
1103063010501 ,이촌1동,1103063,3,874,3,300,0,280892,9061.032258,1,2,21.20773611,5.379799403,2400.231959
1103063010503 ,이촌1동,1103063,1,285,3,650,28146,229081,7389.709677,1,,,,
1103063010502 ,이촌1동,1103063,0,0,3,750,28146,124667,4021.516129,1,,,,
1103063010505 ,이촌1동,1103063,1,285,3,550,28146,70092,2261.032258,,,,,
1103063010504 ,이촌1동,1103063,2,1056,3,450,28146,57978,1870.258065,,1,24.82308333,4.710924124,2555.3075
1103063010601 ,이촌1동,1103063,2,1056,3,400,28146,271266,8750.516129,1,2,21.20773611,5.379799403,2400.231959
1103063010701 ,이촌1동,1103063,0,0,2,350,0,116666,3763.419355,,,,,
1103063010703 ,이촌1동,1103063,2,1159,2,550,28146,338602,10922.64516,,,,,
1103063010702 ,이촌1동,1103063,2,1238,2,350,0,241711,7797.129032,,,,,
1103063010705 ,이촌1동,1103063,2,1238,2,450,28146,361899,11674.16129,,2,25.38756944,4.232739083,2222.896649
1103063010704 ,이촌1동,1103063,3,955,2,450,28146,288590,9309.354839,,,,,
1103063010801 ,이촌1동,1103063,2,343,2,400,28146,156935,5062.419355,,,,,
1103063010803 ,이촌1동,1103063,3,925,2,500,28146,186126,6004.064516,,,,,
1103063010802 ,이촌1동,1103063,2,343,2,550,28146,137065,4421.451613,,,,,
1103063010804 ,이촌1동,1103063,3,872,2,550,28146,339660,10956.77419,,,,,
1103063020003 ,이촌1동,1103063,3,1163,2,500,28146,719938,23223.80645,2,2,24.83741667,5.382652765,2246.237655
1103063020001 ,이촌1동,1103063,3,874,3,450,28146,832219,26845.77419,3,2,23.40069444,5.406139098,2307.192617
1103063020006 ,이촌1동,1103063,0,0,1,400,28146,95552,3082.322581,2,,,,
1103063020007 ,이촌1동,1103063,2,1681,1,650,28146,406684,13118.83871,1,,,,
1103063020004 ,이촌1동,1103063,3,1201,2,300,0,242097,7809.580645,,,,,
1103063020005 ,이촌1동,1103063,0,0,2,350,20409,29925,965.3225806,,,,,
1103063020002 ,이촌1동,1103063,5,505,5,250,14638,1396807,45058.29032,2,2.769230769,26.20883654,7.545862397,2001.351233
1103063020101 ,이촌1동,1103063,2,1159,1,500,28146,580013,18710.09677,2,,,,
1103063020201 ,이촌1동,1103063,4,664,4,300,8196,674380,21754.19355,,3,53.27038889,3.241325711,531.9893971
1103063020402 ,이촌1동,1103063,2,785,3,250,0,297866,9608.580645,2,,,,
1103063020401 ,이촌1동,1103063,2,785,3,200,0,266933,8610.741935,2,,,,
1103063021102 ,이촌1동,1103063,1,1599,4,350,24277,1435703,46313,2,2,26.65995833,10.00521192,2168.913761
1103063021103 ,이촌1동,1103063,1,1599,2,600,28146,425165,13715,2,2,24.85593056,5.409752009,2245.452177
1103063021101 ,이촌1동,1103063,0,0,1,400,28146,325087,10486.67742,1,,,,
1103063021301 ,이촌1동,1103063,2,1238,2,350,0,246999,7967.709677,,,,,
1103063021401 ,이촌1동,1103063,2,1238,4,200,0,993115,32035.96774,2,,,,
1103063021501 ,이촌1동,1103063,1,1304,4,200,0,1066439,34401.25806,2,,,,
1103063021602 ,이촌1동,1103063,2,1215,2,250,0,167577,5405.709677,,,,,
1103063021601 ,이촌1동,1103063,0,0,3,250,8196,1165915,37610.16129,,,,,
1103063021701 ,이촌1동,1103063,3,1331,1,600,28146,581241,18749.70968,3,2,24.85593056,5.409752009,2245.452177
1103063021704 ,이촌1동,1103063,3,1526,1,650,28146,478759,15443.83871,7,2,24.85593056,5.409752009,2245.452177
1103063021702 ,이촌1동,1103063,0,0,1,550,28146,282904,9125.935484,,,,,
1103063021703 ,이촌1동,1103063,0,0,2,350,24277,409414,13206.90323,,,,,
1103064010001 ,이촌2동,1103064,4,694,1,100,0,385968,12450.58065,,,,,
1103064010003 ,이촌2동,1103064,5,436,1,50,0,273673,8828.16129,,2,24.20677778,3.379479771,2272.993397
1103064010002 ,이촌2동,1103064,2,780,1,50,0,172154,5553.354839,,,,,
1103064010005 ,이촌2동,1103064,2,967,2,100,0,61152,1972.645161,,,,,
1103064010004 ,이촌2동,1103064,0,0,2,250,8868,9447,304.7419355,,,,,
1103064010101 ,이촌2동,1103064,2,967,2,50,0,84348,2720.903226,,,,,
1103064010103 ,이촌2동,1103064,0,0,1,50,0,145102,4680.709677,,,,,
1103064010102 ,이촌2동,1103064,2,967,2,100,0,187582,6051.032258,,,,,
1103064010301 ,이촌2동,1103064,4,694,1,50,0,183123,5907.193548,,,,,
1103064010401 ,이촌2동,1103064,2,607,1,50,0,537811,17348.74194,,,,,
1103064011603 ,이촌2동,1103064,0,0,3,300,8868,360569,11631.25806,,,,,
1103064011602 ,이촌2동,1103064,0,0,1,0,0,73369,2366.741935,,,,,
1103064011601 ,이촌2동,1103064,6,658,4,300,8868,730852,23575.87097,,3,29.44461458,5.13584957,1793.001887
1103064012001 ,이촌2동,1103064,3,528,1,0,0,637065,20550.48387,,2,52.40014584,4.070276665,1076.850092
1103064012101 ,이촌2동,1103064,2,607,1,0,0,325814,10510.12903,,,,,
1103064012102 ,이촌2동,1103064,2,607,1,0,0,75777,2444.419355,,,,,
1103064012201 ,이촌2동,1103064,0,0,3,150,0,470951,15191.96774,,,,,
1103064012203 ,이촌2동,1103064,0,0,1,0,0,389646,12569.22581,,,,,
1103064012202 ,이촌2동,1103064,0,0,1,0,0,122282,3944.580645,,,,,
1103064012301 ,이촌2동,1103064,2,967,2,50,0,165688,5344.774194,,2,24.20677778,3.379479771,2272.993397
1103065010001 ,이태원1동,1103065,2,1255,3,650,24767,1115114,35971.41935,2,2,27.04240278,5.667105508,2152.688017
1103065010002 ,이태원1동,1103065,8,1373,3,650,24767,2170254,70008.19355,23,2,20.05158333,5.57539215,2449.283367
1103065020001 ,이태원1동,1103065,6,386,3,650,36950,451710,14571.29032,,,,,
1103065020002 ,이태원1동,1103065,9,1120,3,750,36950,1005245,32427.25806,,1.5,22.87715973,4.222408575,2446.787519
1103065020003 ,이태원1동,1103065,7,537,3,650,36950,596189,19231.90323,,1,22.355,3.942769673,2629.35
1103065030001 ,이태원1동,1103065,3,1567,2,700,24767,632778,20412.19355,5,,,,
1103065030004 ,이태원1동,1103065,8,1054,3,550,24767,1004206,32393.74194,10,1.285714286,25.57286905,4.69913033,2443.726962
1103065030003 ,이태원1동,1103065,4,1868,3,800,24767,1062084,34260.77419,2,,,,
1103065030002 ,이태원1동,1103065,4,957,2,650,24767,1091689,35215.77419,9,2.5,24.32578473,5.277367261,2132.567081
1103065030102 ,이태원1동,1103065,2,837,2,400,36950,395383,12754.29032,,,,,
1103065030101 ,이태원1동,1103065,5,733,2,500,36950,416353,13430.74194,3,1,22.76129167,4.490754467,2617.16125
1103066010001 ,이태원2동,1103066,7,489,3,300,19259,145430,4691.290323,,1.333333333,33.81580555,3.171135411,2135.246967
1103066020005 ,이태원2동,1103066,12,643,3,400,12584,1163186,37522.12903,,,,,
1103066020002 ,이태원2동,1103066,5,306,3,200,0,237748,7669.290323,,,,,
1103066020003 ,이태원2동,1103066,4,511,3,150,0,294609,9503.516129,,1,32.58344444,3.236945047,2322.496667
1103066020001 ,이태원2동,1103066,11,390,3,350,19259,862563,27824.6129,,,,,
1103066020006 ,이태원2동,1103066,2,296,3,100,0,314055,10130.80645,,2,30.59506944,3.013725025,2001.961136
1103066020004 ,이태원2동,1103066,4,362,3,200,0,382284,12331.74194,,,,,
1103066020101 ,이태원2동,1103066,5,462,2,50,0,220427,7110.548387,,1.333333333,38.97991666,3.52490176,1916.152288
1103066020302 ,이태원2동,1103066,4,233,2,200,0,339206,10942.12903,,,,,
1103066020301 ,이태원2동,1103066,8,522,2,300,0,511144,16488.51613,,3,35.06209723,5.383663714,1478.119986
1103066030006 ,이태원2동,1103066,8,707,2,550,12584,677489,21854.48387,,,,,
1103066030005 ,이태원2동,1103066,0,0,2,600,24767,553294,17848.19355,,,,,
1103066030004 ,이태원2동,1103066,4,299,3,400,36950,393871,12705.51613,4,,,,
1103066030003 ,이태원2동,1103066,3,1447,2,750,24767,686331,22139.70968,,4,24.62104167,5.673120392,1822.7375
1103066030002 ,이태원2동,1103066,6,318,3,400,36950,555993,17935.25806,,,,,
1103066030001 ,이태원2동,1103066,2,275,3,500,24767,373038,12033.48387,,,,,
1103066030008 ,이태원2동,1103066,0,0,3,500,36950,386070,12453.87097,4,,,,
1103066030007 ,이태원2동,1103066,9,411,3,450,28105,1368548,44146.70968,4,,,,
1103069010001 ,서빙고동,1103069,8,451,1,650,4156,297321,9591,4,2.666666667,32.6471713,6.652553367,1705.932464
1103069010003 ,서빙고동,1103069,15,723,8,450,13500,3985599,128567.7097,11,2.523809524,34.54779365,4.395102545,1661.079301
1103069010002 ,서빙고동,1103069,6,869,2,400,4156,528207,17038.93548,4,2,38.99011574,4.914548611,1645.789486
1103069010102 ,서빙고동,1103069,2,444,1,450,4156,857281,27654.22581,7,2,25.92423611,3.989375308,2200.127811
1103069010105 ,서빙고동,1103069,0,0,4,350,4156,832150,26843.54839,,2,25.92423611,3.989375308,2200.127811
1103069010104 ,서빙고동,1103069,2,1726,4,400,4156,1390134,44843.03226,,2,22.68398611,5.627235709,2337.599976
1103069010107 ,서빙고동,1103069,2,1162,1,800,4156,92774,2992.709677,7,,,,
1103069010106 ,서빙고동,1103069,0,0,1,750,4156,48584,1567.225806,,,,,
1103069010101 ,서빙고동,1103069,0,0,1,750,4156,91810,2961.612903,,,,,
1103069010103 ,서빙고동,1103069,2,1162,1,850,4156,67257,2169.580645,,,,,
1103069020010 ,서빙고동,1103069,1,862,1,50,0,196250,6330.645161,,2,33.92130556,5.410392794,1860.840889
1103069020008 ,서빙고동,1103069,0,0,1,300,0,370872,11963.6129,2,,,,
1103069020009 ,서빙고동,1103069,2,870,1,150,0,212350,6850,,,,,
1103069020006 ,서빙고동,1103069,0,0,1,200,0,355090,11454.51613,,,,,
1103069020007 ,서빙고동,1103069,0,0,1,300,0,323608,10438.96774,2,,,,
1103069020004 ,서빙고동,1103069,0,0,1,50,0,76917,2481.193548,,,,,
1103069020005 ,서빙고동,1103069,1,188,1,150,0,357733,11539.77419,,,,,
1103069020002 ,서빙고동,1103069,4,657,1,300,4156,671381,21657.45161,2,2,33.04031944,4.032625125,1898.217964
1103069020003 ,서빙고동,1103069,0,0,1,100,0,166440,5369.032258,,,,,
1103069020001 ,서빙고동,1103069,8,1058,3,200,0,1265618,40826.3871,,2.444444444,29.15342901,3.262979508,1914.707042
1103069020106 ,서빙고동,1103069,1,188,2,50,0,182391,5883.580645,,,,,
1103069020104 ,서빙고동,1103069,1,1926,1,250,0,167670,5408.709677,,2,33.04031944,4.032625125,1898.217964
1103069020105 ,서빙고동,1103069,2,2219,1,250,0,180961,5837.451613,,,,,
1103069020102 ,서빙고동,1103069,1,188,2,50,0,226363,7302.032258,,,,,
1103069020103 ,서빙고동,1103069,0,0,1,150,0,181175,5844.354839,,,,,
1103069020101 ,서빙고동,1103069,0,0,1,200,0,231086,7454.387097,,,,,
1103070010001 ,보광동,1103070,2,87,3,400,36950,86181,2780.032258,4,,,,
1103070010003 ,보광동,1103070,0,0,2,250,0,176192,5683.612903,,,,,
1103070010002 ,보광동,1103070,0,0,2,350,0,417348,13462.83871,,,,,
1103070010005 ,보광동,1103070,2,1954,1,300,0,238376,7689.548387,,,,,
1103070010004 ,보광동,1103070,1,1702,2,200,0,207878,6705.741935,,,,,
1103070010007 ,보광동,1103070,2,100,3,300,0,101433,3272.032258,4,,,,
1103070010006 ,보광동,1103070,1,421,2,400,8752,314109,10132.54839,,,,,
1103070010011 ,보광동,1103070,2,259,2,250,0,151716,4894.064516,,,,,
1103070010018 ,보광동,1103070,4,170,3,300,0,120240,3878.709677,4,,,,
1103070010013 ,보광동,1103070,0,0,2,300,0,235235,7588.225806,,,,,
1103070010012 ,보광동,1103070,1,2480,2,150,0,160503,5177.516129,,,,,
1103070010015 ,보광동,1103070,3,207,3,300,0,285368,9205.419355,,,,,
1103070010014 ,보광동,1103070,5,735,4,400,36950,826987,26677,,,,,
1103070010010 ,보광동,1103070,3,1500,2,250,0,309344,9978.83871,,1,22.355,3.942769673,2629.35
1103070010016 ,보광동,1103070,5,77,4,450,36950,151515,4887.580645,4,,,,
1103070010009 ,보광동,1103070,6,359,4,500,36950,302428,9755.741935,4,,,,
1103070010008 ,보광동,1103070,3,108,3,350,36950,289677,9344.419355,,,,,
1103070010017 ,보광동,1103070,5,1711,2,150,0,450503,14532.35484,,,,,
1103070020001 ,보광동,1103070,1,188,2,100,0,256942,8288.451613,,,,,
1103070020004 ,보광동,1103070,2,2211,2,50,0,195784,6315.612903,,,,,
1103070020005 ,보광동,1103070,2,2211,2,200,0,552470,17821.6129,,1,22.76129167,4.490754467,2617.16125
1103070020002 ,보광동,1103070,5,1711,2,50,0,396185,12780.16129,,1,25.33284722,2.265108811,2540.014583
1103070020003 ,보광동,1103070,4,899,3,350,36950,736380,23754.19355,,,,,
1103070030002 ,보광동,1103070,1,188,2,0,0,158482,5112.322581,,,,,
1103070030001 ,보광동,1103070,0,0,1,300,0,237208,7651.870968,,,,,
1103070030004 ,보광동,1103070,2,963,2,0,0,156827,5058.935484,,1,21.49547222,3.423049609,2655.135833
1103070030003 ,보광동,1103070,4,1236,2,150,0,633292,20428.77419,,1.6,29.57392778,5.614594545,2140.745511
1103070030101 ,보광동,1103070,4,1236,1,200,0,277829,8962.225806,,1,22.18377778,4.001398952,2634.486667
1103070030301 ,보광동,1103070,1,813,1,50,0,170801,5509.709677,,,,,
1103071010006 ,청파동,1103071,3,440,5,200,0,331232,10684.90323,,,,,
1103071010011 ,청파동,1103071,5,1208,5,550,198797,558406,18013.09677,,2.75,23.86860417,5.784049941,2125.237404
1103071010010 ,청파동,1103071,0,0,4,250,0,305497,9854.741935,,,,,
1103071010009 ,청파동,1103071,3,1281,4,250,0,187582,6051.032258,,2,27.47169444,3.610629765,2134.474714
1103071010008 ,청파동,1103071,0,0,3,300,0,305881,9867.129032,,,,,
1103071010013 ,청파동,1103071,0,0,4,250,0,195508,6306.709677,,,,,
1103071010012 ,청파동,1103071,6,583,5,500,198797,1120657,36150.22581,,,,,
1103071010001 ,청파동,1103071,1,160,3,400,198797,262042,8452.967742,,,,,
1103071010003 ,청파동,1103071,2,1223,4,350,198797,374779,12089.64516,,2,27.47169444,3.610629765,2134.474714
1103071010002 ,청파동,1103071,0,0,4,300,0,251860,8124.516129,,,,,
1103071010005 ,청파동,1103071,7,1112,5,300,0,640871,20673.25806,,,,,
1103071010004 ,청파동,1103071,4,263,4,500,198797,349738,11281.87097,,3,23.23470834,5.771289945,2092.68914
1103071010007 ,청파동,1103071,3,298,5,350,198797,359874,11608.83871,,,,,
1103071020006 ,청파동,1103071,9,1007,5,250,0,995781,32121.96774,,2,26.87651389,3.083073322,2159.726087
1103071020007 ,청파동,1103071,0,0,3,150,0,449443,14498.16129,,,,,
1103071020004 ,청파동,1103071,2,529,3,400,32580,153591,4954.548387,,,,,
1103071020005 ,청파동,1103071,0,0,4,250,0,275550,8888.709677,,,,,
1103071020002 ,청파동,1103071,2,640,4,150,0,578171,18650.67742,,,,,
1103071020003 ,청파동,1103071,1,591,3,300,0,264211,8522.935484,,,,,
1103071020001 ,청파동,1103071,2,529,3,400,32580,304006,9806.645161,,,,,
1103071020010 ,청파동,1103071,1,783,4,200,0,207404,6690.451613,,,,,
1103071020008 ,청파동,1103071,0,0,4,150,0,372343,12011.06452,,,,,
1103071020009 ,청파동,1103071,0,0,4,300,0,375325,12107.25806,,,,,
1103071030001 ,청파동,1103071,9,671,3,600,27426,636218,20523.16129,,3,21.53330556,7.98299011,2181.096621
1103071040009 ,청파동,1103071,3,582,5,250,0,262016,8452.129032,,,,,
1103071040008 ,청파동,1103071,6,626,4,250,0,886066,28582.77419,,,,,
1103071040004 ,청파동,1103071,3,828,3,400,32580,850817,27445.70968,11,,,,
1103071040005 ,청파동,1103071,8,606,5,400,20213,794593,25632.03226,,2,20.05741667,3.673196908,2449.03588
1103071040006 ,청파동,1103071,2,529,3,500,32580,371987,11999.58065,,,,,
1103071040007 ,청파동,1103071,2,1041,3,550,32580,292556,9437.290323,,3,24.93611111,3.55958978,2004.281658
1103071040001 ,청파동,1103071,0,0,4,400,32580,96600,3116.129032,,,,,
1103071040002 ,청파동,1103071,5,841,4,600,32580,395171,12747.45161,11,,,,
1103071040003 ,청파동,1103071,7,831,4,650,27426,1563167,50424.74194,14,1,20.82623611,4.386367162,2675.212917
1103071040010 ,청파동,1103071,0,0,5,300,0,179930,5804.193548,,,,,
1103071040011 ,청파동,1103071,0,0,4,500,32580,156614,5052.064516,,,,,
1103071050005 ,청파동,1103071,6,766,4,500,25022,1104976,35644.3871,12,1,18.51519445,4.636998523,2744.544167
1103071050004 ,청파동,1103071,9,1327,4,750,27426,1419740,45798.06452,25,3,23.930625,5.40481185,2056.52825
1103071050001 ,청파동,1103071,2,1290,4,550,27426,301713,9732.677419,1,,,,
1103071050003 ,청파동,1103071,5,800,3,800,27426,843170,27199.03226,3,3,23.930625,5.40481185,2056.52825
1103071050002 ,청파동,1103071,4,608,3,600,27426,645943,20836.87097,14,1,16.20415278,4.887629883,2813.875417
1103072010002 ,원효로1동,1103072,3,377,6,600,23587,358986,11580.19355,,1.6,31.13550556,6.546888942,2140.116613
1103072010001 ,원효로1동,1103072,9,791,6,600,23587,1208684,38989.80645,1,2.5,28.78438195,5.446932807,1907.831683
1103072010101 ,원효로1동,1103072,5,898,6,450,21243,599578,19341.22581,,2,20.42076389,4.979548542,2587.157956
1103072010201 ,원효로1동,1103072,10,1182,4,800,26584,883545,28501.45161,12,2.333333333,28.35331019,5.234079524,1983.103981
1103072010301 ,원효로1동,1103072,2,242,4,650,22273,297709,9603.516129,1,,,,
1103072010401 ,원효로1동,1103072,2,242,4,650,23587,101763,3282.677419,,,,,
1103072010501 ,원효로1동,1103072,4,321,6,550,23587,519197,16748.29032,,,,,
1103072010601 ,원효로1동,1103072,4,475,6,550,23587,212521,6855.516129,,1,31.71473611,7.757808458,2348.557917
1103072020006 ,원효로1동,1103072,8,930,5,600,21243,421870,13608.70968,1,,,,
1103072020007 ,원효로1동,1103072,0,0,4,600,21243,353534,11404.32258,,,,,
1103072020004 ,원효로1동,1103072,9,842,4,700,27426,1759787,56767.32258,2,2,20.22279167,4.669058598,2442.019613
1103072020005 ,원효로1동,1103072,4,1274,4,550,21243,358917,11577.96774,,,,,
1103072020002 ,원효로1동,1103072,5,898,5,550,21243,648472,20918.45161,,2,20.22279167,4.669058598,2442.019613
1103072020003 ,원효로1동,1103072,2,1224,4,600,21243,454063,14647.19355,1,,,,
1103072020001 ,원효로1동,1103072,0,0,4,550,21243,432531,13952.6129,,,,,
1103072030002 ,원효로1동,1103072,9,1133,6,600,20213,349583,11276.87097,1,2,23.71223611,3.302996626,2293.975023
1103072030001 ,원효로1동,1103072,5,1001,5,550,20213,640191,20651.32258,2,2,31.49210417,3.800071375,1963.903176
1103072040003 ,원효로1동,1103072,9,704,6,500,55124,1414406,45626,2,2.333333333,21.52410185,5.480630697,2317.477431
1103072040001 ,원효로1동,1103072,7,304,5,400,45050,576717,18603.77419,1,2,19.54368056,5.034344723,2470.831857
1103072040002 ,원효로1동,1103072,9,694,6,550,22462,1780699,57441.90323,,1.222222222,27.9148179,5.444348227,2388.354396
1103072040201 ,원효로1동,1103072,3,283,6,550,24901,185846,5995.032258,,,,,
1103072040401 ,원효로1동,1103072,5,390,6,450,23587,149738,4830.258065,,1,24.19847222,4.752406953,2574.045833
1103072040601 ,원효로1동,1103072,1,162,5,450,24901,573855,18511.45161,,,,,
1103072040602 ,원효로1동,1103072,2,549,6,450,24901,161271,5202.290323,,,,,
1103072040603 ,원효로1동,1103072,3,633,6,450,20213,228970,7386.129032,,,,,
1103072040604 ,원효로1동,1103072,2,234,5,450,24901,498356,16076,,,,,
1103073010001 ,한강로동,1103073,4,194,6,700,26584,314718,10152.19355,,3.333333333,26.35309259,3.68090476,1879.85397
1103073010101 ,한강로동,1103073,1,902,4,650,23587,204860,6608.387097,,,,,
1103073010202 ,한강로동,1103073,3,3548,4,750,23587,807693,26054.6129,1,2.5,27.34196528,5.577448903,2092.980209
1103073010201 ,한강로동,1103073,0,0,6,700,23587,510035,16452.74194,1,,,,
1103073020003 ,한강로동,1103073,18,1176,6,650,43113,5669894,182899.8065,3,1.444444444,30.27176852,4.960151092,2287.523509
1103073020001 ,한강로동,1103073,5,1496,4,750,50060,1168311,37687.45161,,2,16.12584722,5.389142905,2615.838245
1103073020004 ,한강로동,1103073,28,1236,5,450,62640,11212913,361706.871,8,2.523809524,26.98305225,4.190677262,2021.658034
1103073020005 ,한강로동,1103073,1,252,2,500,62640,554587,17889.90323,2,,,,
1103073020002 ,한강로동,1103073,7,1666,3,350,62640,1546630,49891.29032,1,3.333333333,28.72499074,5.071219566,1780.938883
1103073020201 ,한강로동,1103073,0,0,2,300,0,187300,6041.935484,,,,,
1103073020601 ,한강로동,1103073,0,0,4,750,24901,422869,13640.93548,,,,,
1103073020701 ,한강로동,1103073,3,1769,4,550,50060,958487,30918.93548,,,,,
1103073030003 ,한강로동,1103073,2,295,3,450,31695,16175,521.7741935,,,,,
1103073030002 ,한강로동,1103073,0,0,4,700,24901,211971,6837.774194,,,,,
1103073030001 ,한강로동,1103073,11,2101,5,700,50060,4242838,136865.7419,,4,25.22673611,3.803109716,1786.395833
1103073030005 ,한강로동,1103073,5,2622,5,750,27473,1791366,57786,,2.666666667,25.5805463,5.00850356,2047.987843
1103073030004 ,한강로동,1103073,6,1421,6,500,44582,1591458,51337.35484,2,,,,
1103073030103 ,한강로동,1103073,2,295,3,650,28146,146943,4740.096774,,,,,
1103073030102 ,한강로동,1103073,0,0,3,550,31695,121973,3934.612903,,,,,
1103073030101 ,한강로동,1103073,2,295,3,550,28146,152268,4911.870968,,,,,
1103073030201 ,한강로동,1103073,3,439,3,750,28146,278218,8974.774194,,,,,
1103073030301 ,한강로동,1103073,0,0,4,550,31695,195078,6292.83871,,,,,
1103073030402 ,한강로동,1103073,2,230,3,450,35244,90132,2907.483871,,,,,
1103073030401 ,한강로동,1103073,0,0,3,500,31695,176828,5704.129032,,,,,
1103073030701 ,한강로동,1103073,0,0,4,700,62640,904499,29177.3871,,,,,
